objid,ra,dec,spiral,elliptical
1237648720147644495,158.65951508562,-0.85266978829869,1,0
1237654669202686096,159.033752823087,-0.655841341955246,1,0
1237648720684712191,159.08805847395,-0.511709200673234,1,0
1237648720684777601,159.216444382308,-0.604874609040737,1,0
1237648720684712080,159.04289323396,-0.457864459174419,1,0
1237648721221583000,159.059541967857,-0.159019119711562,1,0
1237648720684712010,159.126800733321,-0.505605320655857,1,0
1237648720147513563,158.390515023379,-1.04701848972061,1,0
1237648720147513541,158.371095637444,-0.860411431236357,1,0
1237654669202423944,158.495639576716,-0.717163728353368,1,0
1237654669202423959,158.531340279149,-0.659473887884184,1,0
1237648720684581083,158.842843958576,-0.434075131694938,1,0
1237648720684646583,158.955803278373,-0.604358735819996,1,0
1237654669739491468,158.97260898019,-0.328140553695867,1,0
1237648721221517550,158.99622002983,-0.206135988700307,1,0
1237648720147448055,158.127324784108,-0.886420139762959,1,0
1237648720147448142,158.213609617428,-0.911631127975901,1,0
1237648720147448132,158.186623887907,-0.996123240747687,1,0
1237654669202293008,158.220687379265,-0.743283025821753,1,0
1237654669202358465,158.331112666713,-0.695029578744358,1,0
1237648720684515527,158.720959639943,-0.567877090631898,1,0
1237648720684581000,158.745424228702,-0.59282046293761,1,0
1237648721221451882,158.759429096015,-0.0606209637327,1,0
1237654669202161782,157.877616799339,-0.830748509379215,1,0
1237648720147317038,157.896389369915,-0.940129800106229,1,0
1237654669202227304,157.993273953367,-0.777889002473137,1,0
1237654669202227322,158.022131895301,-0.70997180046947,1,0
1237648720147382529,158.111370249065,-1.01976300314703,1,0
1237654669202292928,158.095975590453,-0.661646602118849,1,0
1237648720684449913,158.464001517258,-0.561357114155546,1,0
1237648720684450005,158.555267487073,-0.445428703212084,1,0
1237648720684449998,158.54675951688,-0.461144480376824,1,0
1237648720684384371,158.332596487051,-0.601616604090959,1,0
1237654669739229262,158.242283118044,-0.232868596426868,1,0
1237654669739229346,158.377348417761,-0.256050664858136,1,0
1237648720684318887,158.178611696308,-0.503793072058964,1,0
1237648721221058795,157.934867288548,-0.0183405934719771,1,0
1237648720147185980,157.553494715333,-0.945586026861342,1,0
1237651800700551383,157.664294336692,-0.310489095399486,1,0
1237648720684056712,157.532779147351,-0.568201994321056,1,0
1237648720147120409,157.400426103745,-1.03361783112127,1,0
1237651800163614997,157.511600180561,-0.669435932880087,1,0
1237654669201899652,157.208402161721,-0.808984810158768,1,0
1237651800163549406,157.329948082925,-0.695768746219159,1,0
1237648721220796646,157.354029849127,-0.116660342870298,1,0
1237654669738770544,157.192513335095,-0.371921260156507,1,0
1237648721220731094,157.225415367798,-0.0373950184889426,1,0
1237654669201768528,156.897422367686,-0.756278530503138,1,0
1237651800700158083,156.626056398811,-0.251471448801903,1,0
1237648721220534309,156.768989105787,-0.189248194533382,1,0
1237654670275379362,156.687623995179,0.0845586071478791,1,0
1237654670275313843,156.575621871837,0.070341727063466,1,0
1237648722294538414,157.278628461469,0.784869974069643,1,0
1237648722294603908,157.389769545581,0.664233285814713,1,0
1237648722294603958,157.458779196645,0.635570475398727,1,0
1237648722831540382,157.626706050619,1.0766198028398,1,0
1237651752389836939,157.460012853048,0.987411766404872,1,0
1237651752389902468,157.596999671509,0.968984508521527,1,0
1237651801774358588,157.771691603954,0.540808096350037,1,0
1237651801774358737,157.751518897123,0.575338595105783,1,0
1237648721757864179,157.76167648202,0.390282488269979,1,0
1237648722294800545,157.863592850925,0.76846660510508,1,0
1237648722294866068,158.010963502112,0.837199949411321,1,0
1237648721757929589,157.845289631644,0.2589971921475,1,0
1237648721757929562,157.940530750743,0.387937550407085,1,0
1237651801237553478,157.912139093126,0.123995307879712,1,0
1237648721758060702,158.257968107787,0.316892158439987,1,0
1237654670276034717,158.191156785537,0.152764017231934,1,0
1237648721758191768,158.465824535851,0.414928196368281,1,0
1237654670276165783,158.417525182931,0.198991602883899,1,0
1237648721758257266,158.580440836163,0.36703546782838,1,0
1237648721758257293,158.632992273518,0.332402752425122,1,0
1237648721758191964,158.531843774917,0.381309976788918,1,0
1237654670276165939,158.536021717142,0.000996717519617408,1,0
1237648722295128185,158.611529893027,0.670521952640295,1,0
1237648722295062726,158.469131590918,0.734251181406254,1,0
1237648721758257313,158.669937076911,0.354572697123823,1,0
1237648721758257329,158.698706773012,0.301858067181352,1,0
1237648721758323068,158.73281153875,0.357881923926212,1,0
1237648722295193762,158.782018605263,0.711726270133073,1,0
1237648722295193797,158.842294091237,0.804281251292332,1,0
1237648722295193750,158.765696939247,0.647286834115111,1,0
1237648721758519438,159.239043553879,0.229754216566254,1,0
1237648721758519422,159.222298780903,0.306897182121767,1,0
1237648721758453988,159.136965362549,0.289468630180657,1,0
1237648721758453925,159.050137180577,0.261723778986031,1,0
1237654670276427944,158.996984831061,0.195267115654197,1,0
1237654670276559082,159.315782542799,0.0805422478487708,1,0
1237654670276428014,159.093521491428,0.0774387882713281,1,0
1237648720148496495,160.576674987606,-0.909196660346936,1,0
1237648720148562180,160.69265026597,-0.976127110238179,1,0
1237654668666536015,160.733990501917,-1.06957144761937,1,0
1237648720685629571,161.142639725754,-0.43457405330704,1,0
1237648720685563925,161.002874662647,-0.532805801511172,1,0
1237648721222434998,161.056321347007,-0.0146518816127181,1,0
1237648720685564122,161.06229723705,-0.587144702987205,1,0
1237654668666339551,160.286733642949,-1.08155932437876,1,0
1237654668666339510,160.330443049964,-1.06398286784288,1,0
1237648720685563948,160.997737410462,-0.468998759309602,1,0
1237654669740409061,160.986597645092,-0.318441261542727,1,0
1237648721222304023,160.794605813509,-0.0151542402272266,1,0
1237654668666273938,160.09368556474,-1.06262523823983,1,0
1237654668666273990,160.084395182721,-1.09265569928006,1,0
1237654669740277968,160.727831927865,-0.265650689041414,1,0
1237648721222238468,160.616146173619,-0.195120207353749,1,0
1237648721222303906,160.747811244149,-0.0555579030020916,1,0
1237648721222238491,160.641013915716,-0.0371039085694395,1,0
1237648721222303937,160.773789336912,-0.0549154196631708,1,0
1237654669203013815,159.816314961915,-0.754070947537582,1,0
1237648720148234490,159.932221782471,-0.917320967958916,1,0
1237648720685301979,160.493589654535,-0.501426745155193,1,0
1237648720685301897,160.443642405501,-0.600549711940271,1,0
1237648721222172845,160.485606301542,-0.207824494571549,1,0
1237654669740146871,160.430213114624,-0.335469549157182,1,0
1237648721222172802,160.428523070865,-0.189881083349835,1,0
1237648721222172860,160.496047274071,-0.0770369135498089,1,0
1237648720685301915,160.453491880986,-0.617038417187846,1,0
1237648720685170803,160.119405032498,-0.618130050302146,1,0
1237654669740146832,160.366282287419,-0.313037775894353,1,0
1237648720685236371,160.283642295657,-0.448302276920973,1,0
1237648721222041743,160.12258301394,-0.165169079389882,1,0
1237648720685039769,159.847523457182,-0.534266400017217,1,0
1237648720685105308,159.994636962398,-0.505369401013349,1,0
1237648721222041731,160.084322551049,-0.162909376466432,1,0
1237648720685105352,160.034263606852,-0.421625751212431,1,0
1237648721221910799,159.901456871183,-0.147197388982142,1,0
1237648720148103276,159.629822424834,-0.920522734588209,1,0
1237648720148103446,159.724568870921,-0.941631914444804,1,0
1237648720684974261,159.718432322157,-0.513539109878827,1,0
1237648720685039745,159.797841557464,-0.557196465638875,1,0
1237648721221845149,159.728864631054,-0.187610484557901,1,0
1237648721221845221,159.766811480322,-0.0309361551797207,1,0
1237648721221714095,159.414944988701,-0.18049953031395,1,0
1237648721221779630,159.601978715527,-0.190076705771781,1,0
1237648721221779641,159.606276211658,-0.0178599833782813,1,0
1237648720684646512,158.876914916868,-0.438667827082188,1,0
1237648720684843266,159.344887090969,-0.513479342796851,1,0
1237648720684449988,158.537832270188,-0.4298006740549,1,0
1237648720684777700,159.308987241993,-0.630020768153667,1,0
1237674650458063040,162.925040941091,0.111959169337188,1,0
1237648720149021028,161.782758208001,-1.04125409637126,1,0
1237648720686088302,162.285676677551,-0.488345169470261,1,0
1237648721222762676,161.799830362826,-0.0712944306286926,1,0
1237648720685695182,161.395035954659,-0.425750026039447,1,0
1237648721222631714,161.541716608748,-0.159714752912567,1,0
1237648720685695144,161.331566883627,-0.569806785933198,1,0
1237648720685432926,160.701488161811,-0.445422708965195,1,0
1237648721222435021,161.085528804116,-0.0966308051871514,1,0
1237648720685629588,161.16420167063,-0.434453904799384,1,0
1237648720148365440,160.278686983011,-0.85455464518973,1,0
1237648720148431018,160.49493213092,-0.840373105921072,1,0
1237648720685236313,160.227546792932,-0.433199866817967,1,0
1237651752389378319,156.45162627827,1.00687262245523,1,0
1237648722830491852,155.280834741177,1.12230918622741,1,0
1237648720683794760,157.045853558097,-0.499952461471512,1,0
1237648720683925743,157.318326156635,-0.471062980193026,1,0
1237648722830295319,154.825193715286,1.14263095863849,1,0
1237648722830491746,155.137555083137,1.19862366517352,1,0
1237648720682614955,154.36277946944,-0.495597077141873,1,0
1237651800699699382,155.695720100035,-0.304334172955585,1,0
1237648722829377732,152.734948889145,1.0720624138123,1,0
1237648722829050034,151.858156603672,1.17592029657665,1,0
1237648722828918970,151.624781440309,1.06988615177605,1,0
1237648722828656744,150.966662223952,1.09524397559589,1,0
1237651800160534720,150.463411577037,-0.68125395567627,1,0
1237674650994933877,162.817841098665,0.4760354774734,1,0
1237651800160534713,150.447015949451,-0.713576851657966,1,0
1237651800160534629,150.356826082432,-0.696348316294129,1,0
1237651801234997476,152.099427133798,0.109889750349295,1,0
1237650796757909657,148.45930332186,0.440188340825687,1,0
1237651801233686714,149.061250185928,0.103009217301946,1,0
1237651800160534607,150.346304550972,-0.634602653757388,1,0
1237651800160469257,150.247836994782,-0.738448493547453,1,0
1237648722290671873,148.54048363604,0.768493983005781,1,0
1237648722290671783,148.44050913004,0.786736988270132,1,0
1237648722290737341,148.558944231461,0.638309307932503,1,0
1237648721223876782,164.274258204443,-0.100045145171617,1,0
1237674649921912968,164.442341558428,-0.328856025846292,1,0
1237648720149938395,163.834241984729,-0.943390113326773,1,0
1237648720149938480,163.815898852178,-0.928110078891632,1,0
1237648721223680255,163.960323199874,-0.081533639001134,1,0
1237648720686809221,163.890428499813,-0.569400962051367,1,0
1237648721223680257,163.961280391351,-0.119213688490849,1,0
1237648721223745739,164.107753401003,-0.0807759327632083,1,0
1237648721223811200,164.130602415128,-0.0669842442983447,1,0
1237648721223745677,164.02272603745,-0.0387607408612489,1,0
1237648721223745647,163.987299219243,-0.00515695920019333,1,0
1237648722290671857,148.524735371597,0.650542107171237,1,0
1237674649384583299,163.474130104249,-0.817848509994726,1,0
1237651752385708176,148.054676587701,0.924519356876647,1,0
1237674649384714350,163.702647392738,-0.797415171680084,1,0
1237674649921585346,163.802536032102,-0.214121518293987,1,0
1237674649921585303,163.74251397249,-0.369311387349173,1,0
1237648721223614649,163.717704731451,-0.144808544018563,1,0
1237674650458390709,163.666081129642,0.0335651237920294,1,0
1237648722290606136,148.334281389943,0.697737547469026,1,0
1237674649384517851,163.344792714087,-0.755744019614761,1,0
1237674649384517863,163.370071543131,-0.720352812929402,1,0
1237674649384583307,163.474576418314,-0.638532261331968,1,0
1237674649921454148,163.52832827201,-0.419799507105775,1,0
1237648721223549042,163.525660903198,-0.0442985972321308,1,0
1237674649921519762,163.592656332441,-0.364970801800824,1,0
1237674649384452277,163.225017921,-0.682793597991809,1,0
1237674649384517829,163.337583133397,-0.686633681199398,1,0
1237674649384517758,163.262698809893,-0.685267189823907,1,0
1237674649921388663,163.332109786826,-0.327849560340786,1,0
1237648721223418031,163.285824013423,-0.168556756377294,1,0
1237648720686547139,163.336503208026,-0.606386092806898,1,0
1237648721223417976,163.22382514875,-0.150000759978282,1,0
1237674649921388619,163.263121654096,-0.225239713207976,1,0
1237648720686481588,163.192593731615,-0.539454062441415,1,0
1237648720686415913,163.028251983583,-0.560794076253521,1,0
1237674649384452196,163.128289700078,-0.666803470668746,1,0
1237674649384386683,163.039158162744,-0.658340053239531,1,0
1237674649384386667,162.993264240838,-0.724177725178282,1,0
1237648720149610779,163.150459962291,-0.917234756783081,1,0
1237648720149610796,163.177640181611,-0.926396752062029,1,0
1237648720686416061,162.938332242866,-0.616031764736157,1,0
1237674649384321190,162.866272274545,-0.6894441977338,1,0
1237674649921257618,162.983457484688,-0.417531924520232,1,0
1237648720686416141,163.024736818056,-0.429895958137991,1,0
1237648722290606324,148.307937651401,0.628534352846503,1,0
1237648722290606332,148.311873861895,0.649953873322496,1,0
1237648722290475146,147.968387912068,0.764443156032584,1,0
1237650796757647516,147.865625723879,0.502012284871117,1,0
1237648722290278439,147.590982888275,0.736436128148871,1,0
1237648722290278662,147.619259215724,0.747060731831779,1,0
1237648722290213005,147.450098451073,0.758081103167746,1,0
1237648722290278687,147.642613017192,0.780122092526017,1,0
1237651801233686675,149.01062697576,0.139731090337452,1,0
1237651801233686759,149.112540383361,0.129711336284537,1,0
1237651801233686770,149.117935930583,0.183975807079761,1,0
1237650796757385500,147.265340054179,0.465754785623371,1,0
1237648721753211064,147.128310200138,0.369214353332349,1,0
1237648721753211085,147.15058330411,0.416565392858097,1,0
1237648722290016415,146.91732084942,0.694847283168714,1,0
1237648721753080096,146.887742376565,0.217453980542903,1,0
1237651752921989320,146.677204838736,1.12956919372072,1,0
1237648721752686769,145.978463082186,0.2949623771613,1,0
1237651752384856377,146.13154382869,0.841162725075002,1,0
1237648722289623325,146.12634901291,0.757888402903648,1,0
1237648722289557611,145.868109318099,0.829400963350654,1,0
1237650796756533504,145.304705557272,0.562390113394189,1,0
1237650796756533434,145.341220825901,0.547317234067549,1,0
1237650795146051795,145.708916807535,-0.747667879215391,1,0
1237650795146051832,145.643407364571,-0.684778926795466,1,0
1237650796220121127,146.399697063666,0.032220156076326,1,0
1237650796220121207,146.347076828446,0.0754094663738096,1,0
1237650795683381498,146.7479565895,-0.268305342340758,1,0
1237650796220252232,146.760769036535,0.0159539082586567,1,0
1237650795683446896,146.857573291711,-0.218793947395657,1,0
1237650796220514489,147.329501903488,0.028900744222666,1,0
1237654670276624635,159.56215940386,0.0103034158190689,1,0
1237648722831605966,157.799918726371,1.06442417792694,1,0
1237648722831016200,156.446777920626,1.07836687918427,1,0
1237648722830557438,155.329525136799,1.14648303727176,1,0
1237674651531935931,163.211822590738,0.903303933801135,1,0
1237648720682811533,154.693055126106,-0.457898060170025,1,0
1237674650458063019,162.900921708418,0.177983236335711,1,0
1237674650458063011,162.895772572101,0.119866481145452,1,0
1237648720682811556,154.717692370676,-0.618953854869631,1,0
1237674650458194112,163.200377322583,0.187232705665232,1,0
1237674650995196107,163.500690181835,0.512463648289965,1,0
1237651800699437200,155.092103991436,-0.212144361281309,1,0
1237674650995327228,163.687467098663,0.484641077686223,1,0
1237648722293162173,154.174379384377,0.746074555143499,1,0
1237654671351349405,161.778408173153,0.990021739301076,1,0
1237674650995261566,163.529854309422,0.445644849370171,1,0
1237654671351349543,161.816988155801,0.857535476096391,1,0
1237654670814478445,161.724154787644,0.460843617930855,1,0
1237654670814412957,161.676671583639,0.610652589728676,1,0
1237654670814281953,161.255565779037,0.60162832912045,1,0
1237674651532263508,163.908832409424,0.919880197926996,1,0
1237674651532329101,164.091544452151,1.04749042517136,1,0
1237674651532329095,164.090736718917,0.877586426441894,1,0
1237654671351021724,161.019330277933,0.984867929374317,1,0
1237654671351087258,161.183856862553,0.90116391176152,1,0
1237674651532198070,163.781758561285,0.841018305521163,1,0
1237674650995589155,164.374480219025,0.462242532954448,1,0
1237674650995654761,164.46140521141,0.504922983792763,1,0
1237674650995589248,164.388096106882,0.437782121866091,1,0
1237674650995654746,164.440554282021,0.459501935361191,1,0
1237654671351087228,161.109947673796,0.847917011108421,1,0
1237654671350956256,160.887475902592,0.86751766089207,1,0
1237654671350956252,160.887011752757,1.01911903176349,1,0
1237654670813823213,160.294736580456,0.459261554749367,1,0
1237654670813888680,160.388205864835,0.425416406494472,1,0
1237654671350825197,160.619260900173,0.932867397391725,1,0
1237654670814150793,160.952664754443,0.557477054060302,1,0
1237674650995785932,164.755443326324,0.604597941448276,1,0
1237674650995654820,164.546587898997,0.421613856193916,1,0
1237654671350956039,160.789106116908,0.975809357199813,1,0
1237674650458783904,164.547362764973,0.165822132471945,1,0
1237648720151052437,166.421092383562,-0.876166774038238,1,0
1237674649385828542,166.339542813046,-0.834596947268301,1,0
1237674649385828567,166.373514938139,-0.787606118052362,1,0
1237648720150724863,165.740634056013,-0.962113784095616,1,0
1237648720687792393,166.0691212726,-0.581919929688157,1,0
1237674649385828561,166.370379244436,-0.746038710324437,1,0
1237648720687792303,166.111727123492,-0.536597193636519,1,0
1237648720687792292,166.108115344137,-0.512289808919324,1,0
1237648721224597759,166.048477321755,-0.165686289214965,1,0
1237648720687792312,166.130569612315,-0.468609916181417,1,0
1237654671350956213,160.844690980798,0.976155622232495,1,0
1237654670814150773,160.94688603973,0.524882476795531,1,0
1237648720150724815,165.665892872073,-0.986535355571408,1,0
1237674649385501016,165.593689620197,-0.814402900064151,1,0
1237648720687726835,165.999776660484,-0.438785116226575,1,0
1237648720687661219,165.889378044669,-0.614593634766985,1,0
1237648720687661218,165.889855640707,-0.598185046987646,1,0
1237648720687661204,165.872616192536,-0.588658434341268,1,0
1237674649922568390,166.027524935817,-0.347781495708038,1,0
1237674649922568348,165.955706868895,-0.210140778877166,1,0
1237674649922502942,165.897887139198,-0.264676641948265,1,0
1237648720150593700,165.400362033159,-0.922591585341976,1,0
1237648720150593633,165.314094923511,-0.919345048351613,1,0
1237648720150593707,165.42488492953,-0.934734187284379,1,0
1237674649922502844,165.780435717166,-0.342753830046879,1,0
1237674649922371763,165.598640409108,-0.33284523969669,1,0
1237654670814085353,160.854389979483,0.440814794345886,1,0
1237654670814085297,160.905148150689,0.612563842958175,1,0
1237654670814085330,160.822086511153,0.602091203333068,1,0
1237648720150528284,165.285686573212,-0.846064556831073,1,0
1237654670813823225,160.303310907276,0.565799657935308,1,0
1237654670813626489,159.845236723934,0.565491608390695,1,0
1237674649922175103,165.097509276884,-0.352645332243002,1,0
1237648720687399024,165.178112522173,-0.421227915462806,1,0
1237674649922175160,165.144191210232,-0.377331556502855,1,0
1237648720150266099,164.613572425939,-1.02665672719279,1,0
1237654671350300812,159.402557115087,0.959918632093785,1,0
1237648720150266053,164.639602698465,-0.953588866310828,1,0
1237654670813429787,159.329145770703,0.601643395604901,1,0
1237674649385173124,164.811022943217,-0.692775987734226,1,0
1237648721224073448,164.782305014025,-0.0630173063045726,1,0
1237648720150266041,164.577519423952,-1.02894513661589,1,0
1237674649384976478,164.306860401276,-0.831797435099448,1,0
1237654670813036663,158.494512366383,0.610565384170429,1,0
1237674651532460121,164.312775973882,1.0304234768519,1,0
1237654670812905618,158.142760053702,0.582942421574144,1,0
1237674651532394574,164.144135677201,0.869769547991395,1,0
1237654670812905581,158.090199964713,0.599579452022802,1,0
1237674650995523587,164.129396014198,0.558890770220259,1,0
1237674650995523706,164.138205170434,0.545713568256053,1,0
1237674650995654816,164.538953888393,0.4683813131772,1,0
1237654670812774584,157.896515732187,0.475364091888706,1,0
1237654670812774508,157.793592898391,0.488805515946808,1,0
1237654670812709029,157.745207750181,0.498843900925836,1,0
1237654671349514442,157.608579429632,0.850779446282412,1,0
1237674651532656777,164.803542094526,0.990457075358874,1,0
1237654670812578105,157.464904654013,0.50079149832659,1,0
1237674651532656793,164.816151871937,1.01043490941891,1,0
1237674650995916882,165.081185769802,0.504781110320305,1,0
1237674650995851407,164.939469162742,0.549439322634142,1,0
1237654671349252233,156.967399404701,0.853367848461708,1,0
1237674651532787846,165.147941669669,0.861455505734733,1,0
1237654670812577970,157.397576800222,0.46177290495007,1,0
1237654671349121325,156.641677352334,0.872940052348513,1,0
1237654671349121289,156.608916352881,0.867308733974659,1,0
1237654671349121176,156.612187907542,0.92716647360699,1,0
1237654671348990125,156.371951151432,0.930231539228826,1,0
1237654671348924431,156.155435442649,0.909141017158527,1,0
1237654671348924554,156.166631502999,0.893736821144202,1,0
1237648721224204454,165.150089820447,-0.0124347118639572,1,0
1237674651533049951,165.628337740776,0.876921369822894,1,0
1237654671348990099,156.313167940405,0.892645068252386,1,0
1237654671348924581,156.206771251697,0.866613269805169,1,0
1237654671348793485,155.96295344679,0.845305306654628,1,0
1237674650996113681,165.583729062836,0.626145796259362,1,0
1237654671348072537,154.223457048063,0.845202634808558,1,0
1237654671348072540,154.228822537796,0.886454318592699,1,0
1237654671347876113,153.826304196559,0.874748280390603,1,0
1237648722833047790,161.119110455988,1.0830454389535,1,0
1237654668667125962,162.017585673595,-1.08437528971726,1,0
1237651752389378367,156.38445717277,0.939106783167019,1,0
1237674650459439236,166.003756839423,0.182013380842967,1,0
1237648722292441335,152.527565117203,0.835741600709711,1,0
1237674651533181100,166.065679958374,0.841484275458673,1,0
1237674650996441285,166.323444811462,0.519284097006058,1,0
1237674650996441223,166.259723432509,0.459214956685513,1,0
1237674650996375753,166.214209698169,0.553844674853157,1,0
1237648722292441267,152.441133940042,0.803063361679297,1,0
1237648722292244751,152.06303992508,0.659540079517948,1,0
1237648722292310188,152.174109931786,0.69451324196675,1,0
1237674650996572333,166.630955778854,0.50989962329539,1,0
1237648721759437033,161.404434205079,0.304034913395489,1,0
1237648722292572357,152.841160709997,0.810034385306338,1,0
1237674650459701429,166.671835325851,0.127986678958443,1,0
1237648722292572320,152.800196953722,0.824148634993459,1,0
1237648720151707883,167.973827931236,-0.867096828970011,1,0
1237648720151707866,167.951131436009,-0.871940514463755,1,0
1237648720151773478,168.101753439408,-0.873230337208066,1,0
1237648720151773528,168.153663821163,-0.874366677582325,1,0
1237648721225646312,168.409981070085,-0.185540889178102,1,0
1237648721225646315,168.410817550301,-0.163638027982606,1,0
1237648720688775332,168.440854446844,-0.42106858591241,1,0
1237648720688775288,168.402252353628,-0.480520241280362,1,0
1237674649923616999,168.430784117967,-0.374033362355123,1,0
1237648720151642395,167.818025409096,-0.869072440164123,1,0
1237648721225646289,168.321263882359,-0.0903293848626441,1,0
1237648721225646280,168.312900341616,-0.182950885905747,1,0
1237674649386352678,167.474698723147,-0.759278624318525,1,0
1237674649923420336,167.965149682568,-0.22764857127112,1,0
1237648721225515249,168.142428204525,-0.126409692895716,1,0
1237674650460225668,167.765707972235,0.0542041749336522,1,0
1237648721225384135,167.834727040027,-0.030557970755714,1,0
1237648720151445778,167.333886652333,-0.853616857331704,1,0
1237653663648121030,149.72234134998,1.02096776656958,1,0
1237674649386221723,167.127739019963,-0.70599975247718,1,0
1237653663647924434,149.363038513039,0.985538275352369,1,0
1237648720688447668,167.639230561757,-0.582807622269,1,0
1237674649386418363,167.689079120519,-0.704370908486569,1,0
1237648720688447620,167.596677847908,-0.567203652849319,1,0
1237648720688447522,167.623659124088,-0.560067571704609,1,0
1237648721225318506,167.593938688158,-0.127068979790218,1,0
1237653663647662234,148.757441057311,0.96952290338994,1,0
1237648721225253039,167.449438083998,-0.204307376715958,1,0
1237674649923158346,167.403500142503,-0.405796074358406,1,0
1237648722293096640,154.082419105764,0.651909343329707,1,0
1237648720688316635,167.32660745326,-0.475360376037482,1,0
1237648721225187568,167.333784398114,-0.115392582029258,1,0
1237648721225187537,167.287504461026,-0.158351779021965,1,0
1237648721225187390,167.355481804529,-0.0977115577483528,1,0
1237648720688316481,167.334010795533,-0.440401191527855,1,0
1237648721225187391,167.360913059482,-0.128287317124602,1,0
1237654670810546312,152.824435116752,0.442414387793774,1,0
1237674649923092709,167.238994067192,-0.354680367846694,1,0
1237648720688250926,167.158717534096,-0.542479363150967,1,0
1237648721225122031,167.252847735753,-0.0937727667284744,1,0
1237648721225121960,167.169917727425,-0.188589963432678,1,0
1237674649385959678,166.660033746378,-0.756289264304316,1,0
1237648720688185508,166.988033215228,-0.556888723685403,1,0
1237648721225056471,167.031094545927,-0.00750308045240125,1,0
1237648721225056413,166.971519322619,-0.121576973457902,1,0
1237674649385959530,166.648894257912,-0.69963142159452,1,0
1237648722835341432,166.235556211585,1.13709612830319,1,0
1237654669203079276,159.8893095246,-0.644479736603819,1,0
1237674650996637901,166.705344229971,0.492357147843804,1,0
1237648721215684769,145.601163277161,-0.00138168332214813,1,0
1237648722835538074,166.743121609731,1.12051941798076,1,0
1237648722835538003,166.723535301005,1.24979156978558,1,0
1237648721215684828,145.689355681244,-0.0113375561368612,1,0
1237648722298732616,166.955137664361,0.744381675919457,1,0
1237648721761927422,166.968776280525,0.362062403732542,1,0
1237648722298732703,166.881681618645,0.783105812874105,1,0
1237648721215750297,145.744712993587,-0.0763443019867312,1,0
1237648722835669084,166.961063760803,1.08519898120241,1,0
1237648722835734595,167.112563682774,1.10098201065504,1,0
1237674650996768930,167.029728156873,0.483175986136458,1,0
1237674650459898001,166.994288322527,0.0902299874492681,1,0
1237674650996768907,167.000833408356,0.469256235544801,1,0
1237674650459963502,167.139244149659,0.0911493818399435,1,0
1237674651533705378,167.217792710031,1.0182383527226,1,0
1237648722298994832,167.442686191709,0.813727004770573,1,0
1237674650459963533,167.171544420941,0.193224631548117,1,0
1237648721759567919,161.686036337521,0.305288982591927,1,0
1237648722298929300,167.284999992266,0.707280928755016,1,0
1237648721761992931,167.170423362274,0.391743027806798,1,0
1237674650996834535,167.18223450264,0.457610587578358,1,0
1237674650460094579,167.493974150225,0.181355422152674,1,0
1237648722297487542,164.010941271021,0.662003392958366,1,0
1237648722299125893,167.746626673713,0.770160170919917,1,0
1237648721759568073,161.690340774539,0.332286288876114,1,0
1237648722299125954,167.783665327061,0.68018143165299,1,0
1237674650460225650,167.7535570999,0.17261357599532,1,0
1237648721762254908,167.798931573098,0.341460059214595,1,0
1237648722296373402,161.518095981524,0.799431828975007,1,0
1237648722297487570,164.07116080133,0.677373393761119,1,0
1237648722835996798,167.708759898346,1.20896089331658,1,0
1237648722299126008,167.81366197974,0.681818653539137,1,0
1237648721762255086,167.837971064484,0.40950780495514,1,0
1237648721762320567,167.982169174614,0.410304987824927,1,0
1237674650460225716,167.832184823992,0.131720715237048,1,0
1237648722296373436,161.564851569927,0.681488726211771,1,0
1237648722835996945,167.820680338254,1.1541310321539,1,0
1237648721759567972,161.621605544489,0.334667560862896,1,0
1237648722299322468,168.186641589234,0.719166126479451,1,0
1237648721759436978,161.340414090175,0.359850520315263,1,0
1237648721762386112,168.091997929081,0.312444071158116,1,0
1237648722833244292,161.484475329036,1.10977274483251,1,0
1237674650460422427,168.234524826873,0.165452245951829,1,0
1237674651534098609,168.106707688292,1.01254482361528,1,0
1237648722836062301,167.891050599755,1.08111436826344,1,0
1237648722299322498,168.213539078425,0.820279024995524,1,0
1237674650460422511,168.280009215063,0.111799994223399,1,0
1237674650460422444,168.241591685163,0.119133257414639,1,0
1237648720152559713,169.855283584709,-0.989202664912494,1,0
1237648720152494164,169.758002347536,-0.979083842754066,1,0
1237674649387401475,169.94120767853,-0.735815076950507,1,0
1237648720152559831,169.924872357672,-0.924041921253105,1,0
1237674649387466936,170.088521163655,-0.829499060530007,1,0
1237648720689561710,170.156003014447,-0.57722238767349,1,0
1237648721226432641,170.184309711586,-0.126353289669181,1,0
1237648721226432648,170.188334461212,-0.148237501087566,1,0
1237674649924403347,170.207933311723,-0.211452096757151,1,0
1237648722297487560,164.054328573644,0.781181505696892,1,0
1237648720152363171,169.497946881786,-0.975063666477611,1,0
1237648720152363027,169.414514481164,-1.03440149190084,1,0
1237674649924272416,169.953134109095,-0.324987237896703,1,0
1237648721226301643,169.872426286707,-0.0892488326228764,1,0
1237648720152232287,169.123837934267,-0.86720629585437,1,0
1237648720152232240,169.187353862858,-0.94214186632178,1,0
1237648720152232129,169.06045307542,-0.856648765491676,1,0
1237648720152232009,169.15748998794,-0.873011359958118,1,0
1237648720689234356,169.494013306009,-0.571778343138434,1,0
1237674649924206669,169.679059173335,-0.36167412699749,1,0
1237648721226170544,169.635762593224,-0.152029523772803,1,0
