objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,spiral,elliptical
1237657628435087797,125.630083093331,32.5242724716248,19.90135,18.26306,17.5922,17.18432,16.91493,1,0
1237657628435153385,125.799363390693,32.5997513828246,19.35062,17.63425,16.98155,16.53179,16.15545,1,0
1237657628435415371,126.342256535906,32.9982432303253,19.92663,18.30805,17.50136,17.08424,16.78766,1,0
1237657628970123522,121.755888481011,29.9317296199406,19.66821,17.86524,16.87794,16.27209,15.88882,1,0
1237657628970254695,121.817832697309,30.1115701172068,19.40437,17.90143,17.26527,16.97321,16.74085,1,0
1237657628970451280,122.244171661808,30.4965227609553,20.23505,18.06669,17.54057,17.25044,17.08881,1,0
1237657628970451301,122.286761469997,30.4746458108562,19.24377,17.49321,16.71916,16.36059,16.06179,1,0
1237657628970516587,122.323227837624,30.5829801282636,20.05202,18.54904,17.49513,16.97207,16.5369,1,0
1237657628970647850,122.712712205119,30.6641910261246,19.7486,18.2658,17.43047,16.9818,16.65677,1,0
1237657628970647887,122.675249240775,30.7802470988704,19.832,18.28588,17.43092,16.94856,16.61677,1,0
1237657628970647891,122.656386327228,30.8080208206174,18.16651,16.58431,15.77435,15.37673,15.06807,1,0
1237657628970647901,122.637116379961,30.8366046008877,19.85433,18.15394,17.2411,16.82368,16.48405,1,0
1237657628970713344,122.763816613569,30.8115059675799,20.10972,18.21924,17.27815,16.88351,16.54525,1,0
1237657628970713400,122.74171605521,30.9251595225601,20.14929,18.40476,17.4377,16.93897,16.54828,1,0
1237648722289557709,145.985404978088,0.786568265645984,18.83957,17.65026,17.03536,16.68642,16.43872,1,0
1237648722289623339,146.150451739002,0.820095269807014,18.28362,17.12102,16.48851,16.09516,15.86121,1,0
1237648722826625209,146.436344796769,1.05918769716742,18.84171,16.83396,15.89224,15.4701,15.14415,1,0
1237648722826625258,146.353286694412,1.06035266000779,19.89059,18.14117,17.35145,16.86705,16.52173,1,0
1237648722826952883,147.196312161486,1.05322402651721,16.99398,15.43963,14.71449,14.3626,14.04645,1,0
1237648722827083960,147.456733696119,1.09257765361735,17.53671,16.10284,15.50671,15.1829,14.95762,1,0
1237648722827346141,147.971121866107,1.10161983724939,19.43568,17.59524,16.67856,16.21868,15.84889,1,0
1237650796219990139,146.060750164988,0.192296964112811,19.88776,17.72666,16.75316,16.24196,15.91269,1,0
1237650796756664517,145.732504238022,0.472950888420091,20.86124,17.94478,16.86415,16.40857,16.03923,1,0
1237650796756795601,145.928269754972,0.531145426622618,17.81573,16.56865,16.06882,15.8227,15.69806,1,0
1237650797293732143,146.189719759952,0.953650130043827,19.32687,17.96636,17.49943,17.26742,17.19931,1,0
1237651752385577176,147.740239613489,0.863144797473649,17.72358,16.63166,16.10245,15.84239,15.60193,1,0
1237651752921596064,145.736500009462,1.2251663032604,20.39169,18.9712,17.97031,17.36979,16.97228,1,0
1237651752921923753,146.583496132067,1.22727269785899,20.97305,18.80027,17.77279,17.29339,16.92724,1,0
1237651752922251498,147.306327744427,1.17775304926828,17.28025,15.92548,15.33206,15.04906,14.78599,1,0
1237651752922579142,148.005536800656,1.27836555921269,17.61831,16.24189,15.59013,15.208,14.946,1,0
1237651753458729073,146.305528573339,1.53483971517698,20.05943,18.19334,17.09579,16.61953,16.20985,1,0
1237651753458925799,146.763128630847,1.60115030574518,19.97494,18.31248,17.25876,16.79965,16.42632,1,0
1237651753459122340,147.183413537003,1.60136777167952,19.00138,17.63833,16.95092,16.5633,16.28237,1,0
1237651753994813622,144.577929089799,2.06340598043165,19.49231,17.79992,17.01331,16.57725,16.27488,1,0
1237651753994944638,144.792092899834,2.07650000999934,19.27808,18.10191,17.55885,17.18816,16.9818,1,0
1237651753995141306,145.245816334012,2.05339805647272,20.37053,18.41641,17.36917,16.83806,16.43082,1,0
1237651753995272463,145.635070441092,2.07778381319841,18.50724,17.27801,16.70595,16.35848,16.1567,1,0
1237651753995403575,145.919598508531,2.08340814126422,20.1087,18.45576,17.56964,17.06747,16.66542,1,0
1237651753995469026,146.002914755811,2.11143379823257,19.54565,17.68481,16.75237,16.35043,16.0142,1,0
1237651754531946940,145.147085709434,2.39676514337563,19.35067,17.86594,17.0019,16.58622,16.31243,1,0
1237651754532012140,145.201491033569,2.53121496252286,20.61436,18.61278,17.50081,17.06692,16.72709,1,0
1237651754532012205,145.311878904389,2.4470414584249,18.05682,16.7815,16.26385,15.98073,15.91858,1,0
1237651754532143219,145.527659319224,2.35884640485956,18.84191,17.59185,16.98647,16.63668,16.40928,1,0
1237651754532143279,145.589612817233,2.50967047746025,18.07942,16.9986,16.55898,16.26373,16.05755,1,0
1237651754532339946,146.043290809396,2.4103122302567,16.24931,15.21828,14.79231,14.57558,14.36906,1,0
1237653664183353478,145.938289501207,1.51595869879027,19.41629,18.20962,17.78208,17.48033,17.37132,1,0
1237653664183419123,146.213869107146,1.34896557226963,19.93331,18.40317,17.51907,17.05147,16.71362,1,0
1237653664183615583,146.584410706624,1.3313357750134,19.68814,17.96489,17.24841,16.80531,16.46868,1,0
1237653664183615604,146.601884119218,1.53132102970264,20.83492,18.2718,17.18251,16.60162,16.1806,1,0
1237653664183615650,146.531029614979,1.44190382177531,21.05092,18.80071,17.69274,17.21378,16.84156,1,0
1237653664183681167,146.733890924654,1.47665269306742,19.51353,17.52611,16.45434,16.01055,15.63957,1,0
1237653664183681231,146.689539134617,1.51003654946385,20.52518,18.07536,17.27589,16.77382,16.52269,1,0
1237653664183746732,146.936067600321,1.38799816532246,18.80504,17.46134,16.75718,16.33843,16.10314,1,0
1237653665256636688,144.938592161771,2.2731185402586,18.31709,17.27662,16.95882,16.78768,16.79318,1,0
1237653665256702198,145.058786655847,2.22815942809181,19.13592,17.14413,16.18728,15.75421,15.40452,1,0
1237653665256898796,145.594615531809,2.18557280647791,18.33232,16.6926,15.93796,15.52668,15.22615,1,0
1237653665257291800,146.351860767753,2.33568044915949,19.36381,17.63038,16.61772,16.17843,15.81646,1,0
1237653665793507514,144.937456597144,2.70176791967631,17.387,16.22522,15.7662,15.47526,15.289,1,0
1237653665793573103,145.108086255942,2.75479593464997,18.76287,17.22919,16.47171,16.04548,15.69248,1,0
1237653665793704103,145.343078424279,2.75066555346006,19.50864,18.14527,17.36972,16.92787,16.62776,1,0
1237653665793769595,145.487595923437,2.60748558108296,18.71405,17.88121,17.2686,16.83423,16.63486,1,0
1237653665793769651,145.557212237751,2.68377615952627,18.31817,17.33032,16.92669,16.59057,16.44296,1,0
1237653665793769663,145.57607563991,2.59999784968703,19.53204,17.73203,16.81674,16.33873,15.99619,1,0
1237653665793966324,145.985870766447,2.65942091811468,19.23111,17.65468,16.79912,16.35784,16.01691,1,0
1237653665794031760,146.051367969122,2.77137637315875,19.2377,17.55637,16.69465,16.19189,15.82887,1,0
1237653665794031774,146.080046268362,2.76291466273731,18.42186,17.14487,16.53309,16.0859,15.81761,1,0
1237653665794031819,146.132048223057,2.62081770724851,19.41782,18.14507,17.4507,17.05038,16.77065,1,0
1237653665794097368,146.242495304673,2.6176260710448,18.77838,17.97692,17.70605,17.47507,17.49827,1,0
1237654599950991608,145.934948764159,2.82645758065733,18.97942,17.48056,16.73406,16.36437,16.09579,1,0
1237654599951122596,146.200565353382,2.84760787625928,18.29305,17.25362,16.68458,16.25218,16.0453,1,0
1237654604245500112,145.315110023817,2.82096160180897,17.16692,15.75599,15.15914,14.93764,14.67484,1,0
1237654604245696734,145.680054109759,2.88529592121163,19.87239,18.42479,17.71017,17.26623,16.93958,1,0
1237648721753604358,148.058718723753,0.235931341853374,18.73395,16.78297,15.84599,15.42674,15.07786,1,0
1237648721753931930,148.720422884342,0.388817739818259,19.58037,18.1246,17.40506,16.92057,16.64068,1,0
1237648722826887397,147.046482217269,1.11189878344945,20.03606,18.47203,17.53632,17.09737,16.8199,1,0
1237648722827346065,148.047759290826,1.09545041416047,16.00028,14.47537,13.76372,13.40561,13.11722,1,0
1237648722827411714,148.205254362218,1.05614965460719,17.21424,15.6808,15.02748,14.64837,14.3803,1,0
1237648722827608227,148.63264805146,1.08797688154417,18.75668,17.8175,17.42637,17.11042,17.0582,1,0
1237648722827870382,149.280532699353,1.18019196363958,19.06734,17.49032,16.7482,16.30552,15.97168,1,0
1237650796756730061,145.746534299145,0.528122587461568,19.44592,17.70864,16.83869,16.35094,15.98221,1,0
1237651752921399465,145.258625695366,1.29154377116145,19.26727,17.2421,16.17406,15.69717,15.28969,1,0
1237651752921464933,145.389015680463,1.16143514512731,20.20327,18.34064,17.15721,16.62589,16.17629,1,0
1237651752922251461,147.245671447245,1.13850879276231,19.52926,17.71376,17.11815,16.8031,16.50965,1,0
1237651752922316814,147.345498609489,1.14543073379983,15.2769,13.97732,13.31591,12.97929,12.65875,1,0
1237651752922448004,147.668653411767,1.27290100576963,19.36238,17.68725,16.87654,16.46816,16.14906,1,0
1237651752922579196,148.062391763765,1.20819133003807,19.54483,17.82561,16.9909,16.56626,16.28031,1,0
1237651752922710240,148.334594204515,1.37579914683022,17.96881,16.59712,15.8989,15.44861,15.15831,1,0
1237651752922710274,148.376590394219,1.36505234028898,18.36628,16.81049,16.02331,15.63251,15.31709,1,0
1237651752922775670,148.390308153081,1.30897135067567,18.50576,16.91706,16.0746,15.63359,15.35374,1,0
1237651752923037862,149.037685327352,1.25359038991617,19.2798,17.91916,17.08824,16.6983,16.38577,1,0
1237651753458794689,146.425806997461,1.7238916485308,19.69085,17.77003,16.71991,16.25891,15.86158,1,0
1237651753459187965,147.447580416833,1.65918019049203,18.9456,17.80597,17.33816,17.03867,16.92872,1,0
1237651753459253352,147.608644603265,1.58252187420274,15.98526,14.37682,13.62518,13.24089,12.96399,1,0
1237651753459318948,147.641069260374,1.74704689289455,20.22462,17.98671,16.89821,16.41566,16.08704,1,0
1237651753459318987,147.728256814503,1.71010838504146,19.60576,18.17633,17.40851,17.07724,16.78651,1,0
1237651190283108536,129.528648726934,49.42928962305,19.12052,17.68475,16.94174,16.49045,16.14465,1,0
1237651190283239518,129.697768173751,49.5684120809831,20.52946,18.5874,17.65191,17.1659,16.78031,1,0
1237651190283239632,129.738439541631,49.6923760661675,19.29981,18.00038,17.18015,16.7085,16.44185,1,0
1237651190283698342,130.915042412898,50.386543126058,19.31662,17.60562,16.78048,16.28712,15.89348,1,0
1237651190283763926,131.058324468552,50.4526385254542,19.92516,18.52095,17.60659,17.1412,16.85544,1,0
1237651190819913868,128.902041763451,49.5952153015358,16.59755,14.99443,14.29307,13.92535,13.61001,1,0
1237651190820044915,129.067576730393,49.844508384188,18.52187,17.20959,16.55581,16.16358,15.79722,1,0
1237651190820241631,129.678497757256,50.1492823738839,20.18039,18.18013,17.25163,16.77598,16.41682,1,0
1237651190820438231,130.104927139083,50.4036809097884,20.9444,18.48445,17.5613,17.02775,16.70028,1,0
1237651191356850345,128.370311743508,50.0019839839769,20.50408,18.12529,16.96006,16.39224,15.95751,1,0
1237651191357046927,128.911041279342,50.3143832610388,20.18928,18.23685,17.30962,16.81717,16.49082,1,0
1237651191357046949,128.85295431503,50.2424980186281,19.67431,18.02427,17.45251,17.08088,16.76932,1,0
1237651191357112369,129.048607865717,50.4189941143307,16.00126,14.47105,13.74588,13.32397,12.9979,1,0
1237651191893917867,128.286616741666,50.5973206584483,19.34298,18.25577,17.61638,17.1696,16.96163,1,0
1237651192431182048,129.003693914178,51.4787744645357,18.64914,17.63524,17.23912,17.00687,16.91008,1,0
1237651249874075853,129.358087593848,49.1350899346489,19.41597,18.18375,17.31782,16.86758,16.57466,1,0
1237651249874141325,129.623611159253,49.1735160280066,19.67104,17.77674,16.73297,16.29919,15.92769,1,0
1237651249874206956,129.915784711314,49.3438530951243,20.57856,18.64949,17.6608,17.22971,16.85987,1,0
1237651249874207000,129.854302456318,49.2946847752365,19.62135,18.36378,17.53009,17.11387,16.77269,1,0
1237651249874469045,130.390162046283,49.8514285813916,19.77908,17.88622,16.86861,16.40203,16.0565,1,0
1237651249874665553,130.870139496743,50.1860869196109,19.24028,17.87467,17.21352,16.81099,16.58398,1,0
1237651250411012282,129.024120583264,49.5409942659866,19.23598,17.5312,16.62397,16.20808,15.85248,1,0
1237651250411012296,129.069630772756,49.5652562581561,19.35851,17.61505,16.68672,16.19723,15.82468,1,0
1237651250411471009,130.2192362386,50.3746787994809,18.64104,17.49781,16.85761,16.4584,16.22649,1,0
1237651250947752097,128.277883877128,49.6313867332126,18.28722,16.28387,15.30596,14.80289,14.32308,1,0
1237651250947883159,128.635064734226,49.7877155349699,18.97907,17.49267,16.73955,16.33037,16.00432,1,0
1237651250947883188,128.620802600913,49.829329660321,18.20159,16.91329,16.36073,16.0496,15.80244,1,0
1237651250947883208,128.763358489411,49.791723028885,18.63795,17.09616,16.27197,15.81296,15.45872,1,0
1237651250947948714,128.871893576428,49.8015416058777,18.71064,17.68317,17.29643,17.03637,16.8499,1,0
1237651250948079652,129.140385991424,50.0752414113934,18.7078,17.42871,16.7462,16.37403,16.09839,1,0
1237651250948080014,129.070593057431,50.1718407184992,19.05005,17.82222,17.34801,17.11394,16.87985,1,0
1237651250948145484,129.400148767372,50.2515454971224,19.07565,17.91062,17.46696,17.19263,17.10388,1,0
1237651250948276298,129.767374368115,50.4460496812075,17.51355,15.93957,15.19331,14.80964,14.48186,1,0
1237651250948276410,129.543996699313,50.497656634764,19.33731,18.08114,17.3551,16.91897,16.57499,1,0
1237651250948341873,129.686902072172,50.6189974719629,17.94496,16.58154,15.98027,15.63337,15.36434,1,0
1237651250948342123,129.774025065422,50.5695984331725,18.92577,17.49018,16.93502,16.6023,16.35998,1,0
1237651250948407451,129.955676857632,50.6378035898298,19.75678,18.34326,17.6339,17.16714,16.86869,1,0
1237651251484754140,128.181225469337,50.1328046492549,18.98785,17.78303,17.3181,16.98112,16.81134,1,0
1237651251484819592,128.29373241916,50.1469436845757,19.72372,18.02723,17.19628,16.73533,16.36301,1,0
1237651251485016244,128.677572734684,50.5285061986442,20.20492,18.25802,17.16607,16.61587,16.1657,1,0
1237651251485016262,128.82714473887,50.481293341348,20.27347,18.54905,17.64629,17.14736,16.76967,1,0
1237651251485016353,128.972682241102,50.5114203899659,17.44988,16.08161,15.39377,15.01157,14.75326,1,0
1237651251485081755,129.069464409817,50.5647366678427,19.39952,17.68504,16.79399,16.35128,16.00743,1,0
1237651252021559594,127.612796047159,50.2825717933531,20.34571,18.47061,17.28523,16.76497,16.40967,1,0
1237651252021690655,127.980857623036,50.4246654204579,18.9307,17.75787,17.34386,17.06742,16.96351,1,0
1237651252021887128,128.370127464043,50.6777602370691,19.94899,18.09354,17.03477,16.4721,16.03243,1,0
1237651252021887173,128.227350433076,50.8485044341116,20.71984,18.64028,17.55771,17.11046,16.7904,1,0
1237651252022018198,128.472241463764,51.0578002469987,19.68447,17.76911,16.79075,16.28675,15.88946,1,0
1237651252022149469,129.096717546123,51.2280510806801,18.76674,17.47849,16.95681,16.66883,16.50484,1,0
1237651252558561335,127.331411179265,50.6868287809533,20.0624,18.32555,17.48649,17.04409,16.68723,1,0
1237651252558889082,128.151534737475,51.189810513432,19.60077,18.18044,17.39999,16.96957,16.70129,1,0
1237651271350091883,128.95506320091,51.583302585867,17.29006,15.78685,15.01066,14.61933,14.31935,1,0
1237651271350157455,129.107201725096,51.6583067188064,19.2893,17.91371,17.34916,17.00657,16.79859,1,0
1237651271886569725,127.576637296575,51.1611265179604,17.58554,15.94494,15.21179,14.77926,14.46811,1,0
1237651271886569750,127.575008088372,51.2205288088124,18.88324,17.46224,16.68821,16.26819,15.95606,1,0
1237651271886831907,128.17446988367,51.6499298778683,18.60719,17.60474,17.16592,16.83087,16.7141,1,0
1237651271886897425,128.380111042201,51.7747654891656,17.58778,16.38601,15.92887,15.65568,15.46121,1,0
1237651494687801467,128.594483432717,51.8322911616831,18.25399,17.13426,16.70612,16.4173,16.21559,1,0
1237651190820569130,130.462000928795,50.6571582473555,20.63131,18.54959,17.63644,17.20597,16.88881,1,0
1237651190820634755,130.454874672738,50.7864241333023,16.52266,15.21161,14.55513,14.12213,13.89184,1,0
1237651190820831432,131.134436183873,51.0571603589447,20.469,18.3563,17.64566,17.24709,16.97617,1,0
1237651190820962461,131.279722077037,51.3161225914788,19.22958,17.34327,16.42363,15.97926,15.64312,1,0
1237651191357440133,129.927631896101,50.9538114378305,20.00377,18.27275,17.28529,16.84466,16.47402,1,0
1237651191357440158,129.798783200219,51.0483824743453,17.83175,16.58281,16.10262,15.86934,15.78635,1,0
1237651191357440202,129.949002798756,50.8988184943008,19.91397,18.34153,17.36663,16.8373,16.36437,1,0
1237651191357636644,130.383819384574,51.2462999223316,16.0584,14.80035,14.27943,14.01139,13.92968,1,0
1237651191894048846,128.835024117584,50.703066231986,20.2377,18.09,16.9997,16.46419,16.18936,1,0
1237651191894048885,128.786781485603,50.7843444110605,19.8709,17.92047,16.99137,16.55643,16.19569,1,0
1237651191894114458,129.012944539097,50.8987759920762,20.12346,18.41003,17.46003,16.98302,16.60749,1,0
1237651191894311046,129.43855763254,51.1357436983488,19.90412,18.07063,17.17822,16.74132,16.40019,1,0
1237651192432033974,130.871621798493,53.028107704739,19.58658,18.14392,17.35069,16.9367,16.64675,1,0
1237651192432164959,131.278145721778,53.2421442306395,19.30285,17.54398,16.95923,16.59107,16.88368,1,0
1237651192432165128,131.364212646505,53.2583185772352,18.11276,16.15256,15.26933,14.84427,14.49878,1,0
1237651192432296148,131.526657731165,53.4394212198,19.67195,18.30902,17.61675,17.21048,16.99288,1,0
1237651192432361606,131.86891728312,53.5771272662307,18.26582,16.22551,15.33187,14.86892,14.49628,1,0
1237651192432427248,131.948663919035,53.6509903208078,19.76228,17.90507,16.88211,16.42262,16.07394,1,0
1237651192432427282,131.985334639416,53.7060479419095,17.33512,15.93328,15.30536,14.95349,14.71156,1,0
1237651192432492651,132.147675710715,53.6925197287861,18.45652,17.03034,16.19733,15.70661,15.38687,1,0
1237651192432492711,132.186358697294,53.7460957096161,18.49136,16.95179,16.22188,15.77237,15.49437,1,0
1237651192432623869,132.419590125329,54.0052615906079,19.42441,17.81842,17.29665,16.97271,16.81218,1,0
1237651192432754831,132.884926268625,54.0566972599346,18.935,17.42484,16.60176,16.16085,15.8812,1,0
1237651271904788603,208.338142019362,64.9507949146895,19.32707,17.59984,16.73561,16.25078,15.87696,1,0
1237651272441528462,208.121025823211,65.4069154199129,19.53015,17.93058,17.10865,16.67649,16.32838,1,0
1237651272441725119,209.010427827102,65.2963797252849,18.29826,17.07816,16.66162,16.47714,16.41381,1,0
1237651272976433305,197.713424286205,67.0689282998157,19.27603,18.11102,17.52569,17.1411,16.94513,1,0
1237651272976498804,197.872853838259,67.0072279632238,18.02809,16.59383,15.87064,15.46135,15.20549,1,0
1237651272976564307,198.413261685861,67.0744859883925,20.0737,18.31887,17.79084,17.45203,17.31134,1,0
1237651272976564394,198.510708692823,66.9727671831072,18.82749,17.61456,17.08609,16.72967,16.54889,1,0
1237651272976695361,199.165557265545,67.0189643975717,19.19528,17.31382,16.31715,15.85783,15.49774,1,0
1237651272976760995,199.658366248809,66.9471242368885,18.84163,17.35546,16.5531,16.1571,15.93485,1,0
1237651272976826617,200.02568280911,66.9447402773572,20.46148,18.60023,17.74622,17.34717,17.05394,1,0
1237651272976892005,200.225830411013,66.9257368529597,20.01612,18.15836,17.23335,16.84004,16.54496,1,0
1237651272976892021,200.24425642017,66.8702894468001,19.65597,18.30754,17.57541,17.13157,16.78242,1,0
1237651272976957530,200.457729862348,66.8115324413489,19.78404,18.1308,17.20286,16.77503,16.47127,1,0
1237651272976957559,200.545924158626,66.8170814141389,20.5298,18.52287,17.44879,16.9745,16.60966,1,0
1237651272977088696,201.349154295844,66.7422999203586,20.18783,18.66127,17.46241,16.96118,16.58151,1,0
1237651273513500684,198.901328903499,67.4828047147671,18.33045,16.63898,15.88497,15.51659,15.21208,1,0
1237651273513566325,199.425928475943,67.4685273749988,18.04733,16.87599,16.16988,15.77768,15.49613,1,0
1237651273513631873,199.806046220334,67.276605682046,19.79342,17.76118,16.76805,16.31183,15.97493,1,0
1237651273513762883,200.457378017525,67.190787154541,18.29347,16.90816,16.28239,15.94084,15.68506,1,0
1237651273514156108,202.855170646723,67.100381160057,18.50516,17.45629,17.04635,16.77807,16.66911,1,0
1237651273514221812,203.197016238404,67.0657050176226,20.3047,18.48363,17.62971,17.18372,16.89117,1,0
1237651274050240668,198.689491795126,67.8739694411031,20.49004,18.57866,17.60304,17.08891,16.66542,1,0
1237651274050306236,198.9721962906,67.8503960298897,18.92232,17.6483,17.06685,16.67292,16.3851,1,0
1237651274050371684,199.242189520685,67.7711314450701,19.39847,18.20781,17.67914,17.35803,17.15006,1,0
1237651274050437282,199.714895572707,67.8722131009357,20.10751,18.01602,17.05737,16.52161,16.12019,1,0
1237651274050568321,200.455025938527,67.7827833610491,19.85687,18.40789,17.3739,16.88187,16.55743,1,0
1237651274050830505,201.75335513542,67.490481953183,20.23705,18.47001,17.52318,17.0816,16.689,1,0
1237651274051092580,203.355664508096,67.3073921751176,18.15086,16.68743,16.0069,15.61457,15.37583,1,0
1237651274051158096,203.685147499313,67.2663970843426,19.15802,17.7603,17.22475,16.83591,16.60793,1,0
1237651538714689542,199.047141646367,66.8583238134122,18.89609,17.1646,16.35092,15.9382,15.67499,1,0
1237651538714755214,199.698923564291,66.8057674902822,17.94989,16.64572,16.00004,15.63027,15.3775,1,0
1237651538714951765,200.53413827175,66.6770031439666,19.61928,18.35698,17.71049,17.34097,17.09043,1,0
1237651538714951833,200.700420128603,66.7038022125815,19.10324,17.62411,16.95046,16.59597,16.36274,1,0
1237651538716524721,209.195934984595,65.548208756321,18.64698,16.94625,16.03608,15.60723,15.26517,1,0
1237651538716590239,209.379368408128,65.5320723149843,19.85468,18.47919,17.7788,17.38481,17.13551,1,0
1237651539251691632,200.01295497036,67.0724477993299,20.35873,18.50257,17.55711,17.08887,16.7471,1,0
1237651539251757220,200.662470697612,67.0787330154957,19.3938,17.64463,16.69588,16.26231,15.94109,1,0
1237651539251888294,201.217389044397,66.9298338610617,19.68166,18.33552,17.45857,17.01414,16.76447,1,0
1237651539252019265,201.963702571132,66.9770139981384,19.67611,18.32872,17.64043,17.25173,16.9974,1,0
1237651539252084914,202.592829460864,66.8918858297297,20.2309,18.65394,17.65174,17.23724,16.95171,1,0
1237651539252215967,203.080070035229,66.6902895730479,19.37885,17.66621,16.75776,16.32469,15.92136,1,0
1237651539252215995,203.230912263077,66.7077019322953,19.96633,18.30791,17.44567,17.01669,16.63559,1,0
1237651539253133464,208.174612091849,66.0220882857146,18.5113,16.71533,15.85987,15.39296,15.01587,1,0
1237651539788169385,198.186794716197,67.6821866434017,19.2437,18.04464,17.56417,17.26018,17.1,1,0
1237651539788300473,199.008704238766,67.5735368394749,18.92288,17.04295,16.19513,15.79248,15.51063,1,0
1237651539788300486,199.022136656558,67.5416521978274,19.01843,17.15414,16.26583,15.81573,15.49831,1,0
1237651539788366048,199.223333479676,67.6943403512649,19.68517,17.74195,16.87973,16.47169,16.14128,1,0
1237651539788431481,199.576287992488,67.6073683268234,19.66778,17.76582,16.84257,16.40412,16.06578,1,0
1237651539788431567,199.871441956946,67.6568210418772,20.69573,18.60441,17.5974,17.12595,16.77859,1,0
1237651539788693629,201.218279148597,67.3236492844055,20.34103,18.67832,17.81331,17.37993,17.05876,1,0
1237651539788759203,201.594181126447,67.495699785114,20.16552,18.34553,17.42361,16.95288,16.64268,1,0
1237651539788759228,201.575343721891,67.365163324194,20.01076,18.1903,17.10714,16.63785,16.324,1,0
1237651539789021328,202.959714672216,67.149937554807,20.08449,18.5352,17.42717,16.93709,16.58139,1,0
1237651540325236894,199.601697512969,67.9537478482483,17.39913,15.73509,14.8896,14.45427,14.14958,1,0
1237651540325302386,199.764309045102,67.9187589630304,20.13326,18.27346,17.19753,16.70091,16.35323,1,0
1237651540325630118,201.970850794873,67.7277462776397,19.45126,18.17898,17.41609,17.0334,16.74423,1,0
1237651540325695575,202.043576202585,67.6832758847209,19.57446,17.74967,16.81576,16.40417,16.06121,1,0
1237651540325826629,203.010050954056,67.6331965158102,19.10261,17.99827,17.30336,16.92117,16.66211,1,0
1237651271367000252,203.483965489128,65.204031159559,20.21354,18.52229,17.47356,16.95563,16.61462,1,0
1237651271368573065,211.145314286212,63.9351652024007,19.25508,17.65896,16.89183,16.45912,16.15133,1,0
1237651271903805635,203.423859607983,65.6053249471702,18.85098,17.78373,17.07635,16.7107,16.45975,1,0
1237651271903871126,203.575478070421,65.5806663950381,20.4205,18.4403,17.327,16.87221,16.53608,1,0
1237651271904067739,204.772198285137,65.5630634000804,20.17486,18.62835,17.81348,17.31125,17.00462,1,0
1237651271904198832,205.365771725268,65.3106556147639,17.52396,15.96746,15.274,14.91154,14.63938,1,0
1237651271904329786,205.904268214378,65.3224773605104,19.85314,17.99927,17.35787,16.94434,16.69969,1,0
1237651271904526504,206.985713526388,65.0407809961242,19.26914,18.2366,17.42185,16.95477,16.73196,1,0
1237651271905181948,210.335305388592,64.6783485721067,18.86265,17.4648,16.77364,16.36034,16.10669,1,0
1237651271905575064,212.094513393231,64.264327152512,20.32401,18.26225,17.70024,17.26907,17.09286,1,0
1237651272440545411,202.989967111114,66.1652605814163,17.97935,16.9375,16.57248,16.28517,16.18958,1,0
1237651272440545423,203.033697719409,66.1650838188022,19.04799,17.73929,17.21688,16.86731,16.65267,1,0
1237651272440938629,204.961222006324,65.9846511625966,20.53499,18.53998,17.35627,16.87146,16.52745,1,0
1237651272441069688,205.60057375515,65.8883140517779,19.54099,17.71622,16.76944,16.27485,15.87723,1,0
1237651272441331833,207.126057974859,65.64831445336,19.00992,17.75955,17.18484,16.86757,16.64188,1,0
1237651272441790543,209.387805960575,65.0994619147183,18.46562,17.09193,16.34814,15.93003,15.64144,1,0
1237651272441987216,210.337108810799,65.0660782745961,19.41886,18.07943,17.38102,16.94336,16.66625,1,0
1237651272442118252,210.92155002473,64.8446938832836,19.46356,17.88575,17.11258,16.68598,16.3649,1,0
1237651272442183777,211.305894639373,64.8617071013124,18.48818,17.17805,16.50566,16.15278,15.9515,1,0
1237651272442380394,212.232386444022,64.7021582717416,18.82419,16.93182,16.17368,15.72442,15.37479,1,0
1237651272442380441,212.504153090355,64.7302534377812,19.30109,18.20584,17.55281,17.21195,16.93805,1,0
1237651272977350771,202.820588034289,66.6527489918614,18.70961,17.42769,16.85197,16.52178,16.30889,1,0
1237651272977350804,202.916636140717,66.6093501371556,20.17666,18.30115,17.36088,16.85441,16.4972,1,0
1237655348893057212,241.998735824004,46.6573500689829,19.41137,17.92541,17.19097,16.8337,16.51343,1,0
1237655348893254037,242.359860513409,46.3463376330804,19.05536,17.88708,17.42144,17.17049,16.97144,1,0
1237655349428093138,238.12380924289,50.0853001951585,18.03419,17.05175,16.7193,16.38747,16.29239,1,0
1237655349428224109,238.543808784544,49.8949487197375,18.18082,17.03214,16.67388,16.49521,16.34346,1,0
1237655349428224184,238.46349166109,49.8700066545904,19.16664,17.40234,17.04007,16.82512,16.66426,1,0
1237655349428289737,238.740687759703,49.7900310935208,20.53811,18.49646,17.39546,16.92675,16.55116,1,0
1237655349428355289,238.793375245449,49.594924296805,19.10796,17.86855,17.44212,17.19687,16.96506,1,0
1237655349428682978,239.613602066808,49.1126048625084,18.36537,17.10098,16.576,16.23635,15.96191,1,0
1237655349428748521,239.790818740267,49.0243302701038,19.05776,17.89878,17.31906,16.90281,16.75925,1,0
1237655349428814020,239.84211474355,48.855812543982,17.66009,15.9111,15.13922,14.75855,14.46734,1,0
1237655349429141802,240.673090184876,48.3047079423707,18.98565,17.82194,17.38313,17.14286,17.00494,1,0
1237655349429207247,240.819365596514,48.1853466253756,19.61707,17.78116,16.89599,16.50603,16.20954,1,0
