objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,spiral,elliptical
1237654669740474440,161.094751066875,-0.29765919182201,19.66429,17.89703,16.52014,15.98828,15.6323,0,1
1237648720148299897,160.144321888775,-0.909414057564798,17.23042,15.52964,14.80112,14.44921,14.17272,0,1
1237654668666339531,160.235081345394,-1.06631179129065,20.25406,17.92667,16.48919,15.94847,15.63192,0,1
1237654669203210391,160.257337223909,-0.746360280588017,20.56275,18.24392,17.10822,16.66854,16.33138,0,1
1237648721222238437,160.600820688001,-0.138124773582026,18.91724,17.08395,15.98583,15.53236,15.17044,0,1
1237654669203275901,160.40786108238,-0.643146427713632,19.79477,17.81006,16.73692,16.30828,15.95293,0,1
1237648720685301855,160.383115087355,-0.459235230744618,19.08527,17.15174,16.06741,15.62634,15.25231,0,1
1237654669740015748,160.170387104073,-0.317820502613709,19.64499,17.67162,16.58495,16.12319,15.75836,0,1
1237654669203275865,160.371198936441,-0.633341835750179,19.9424,17.4331,16.33485,15.89654,15.53003,0,1
1237654669203013642,159.78892393039,-0.787741756931969,18.32399,16.33829,15.36425,14.93128,14.66157,0,1
1237648721221910580,159.835214457552,-0.200241896044308,15.05115,13.28726,12.51773,12.14623,11.91106,0,1
1237648720147972302,159.416350987729,-0.870080847743536,21.99007,19.1239,17.70025,17.18598,16.83113,0,1
1237654669202817257,159.406895311189,-0.674303785160012,20.54682,18.44296,17.47888,17.04873,16.66529,0,1
1237654669202817275,159.430584840074,-0.654683015019284,18.79468,16.8308,15.87486,15.42212,15.07552,0,1
1237648722832130213,158.975340721175,1.09794561757982,20.56185,18.54239,17.13684,16.63902,16.26835,0,1
1237648722295455879,159.338822144736,0.830695949062225,19.34149,17.28949,16.26294,15.84187,15.51833,0,1
1237654670813560960,159.639747811488,0.451424851987645,20.72897,18.69988,17.47198,17.04167,16.72957,0,1
1237654670813692051,159.959516536292,0.426360568813449,19.96153,17.89569,16.80931,16.37473,16.01505,0,1
1237654671350497406,159.82706757694,0.839851458214539,17.65023,15.69388,14.78726,14.3972,14.08604,0,1
1237654670276755657,159.818323538556,0.101109560765046,18.60392,16.78144,15.8183,15.41517,15.0452,0,1
1237654670813692096,160.029581147047,0.443095487278838,19.59485,17.4502,16.36219,15.94973,15.58425,0,1
1237648722295718111,160.020059868638,0.764686113730729,19.28478,17.3765,16.30816,15.85388,15.46249,0,1
1237648721758978292,160.341951154547,0.268305800412371,19.82787,18.31187,17.0727,16.55104,16.15277,0,1
1237654671350628524,160.160922443292,0.891450228991178,19.97064,18.29072,17.20447,16.79326,16.51468,0,1
1237654671350890575,160.760707708175,0.905079202616126,18.69731,16.81545,15.78654,15.37139,15.00389,0,1
1237654671350890694,160.686063400336,0.873200825702203,20.72797,18.6927,17.51601,17.09469,16.83319,0,1
1237654670814019802,160.7520719536,0.593762440819944,20.74625,18.70387,17.33809,16.84501,16.47902,0,1
1237648722296045766,160.785334565083,0.82579050417805,20.40248,18.66454,17.70664,17.34612,17.02503,0,1
1237654670277214480,160.839999243821,0.110336683137038,19.76748,17.69303,16.69555,16.27665,15.92084,0,1
1237648722832851117,160.594683214574,1.12635046315155,17.46363,15.67866,14.87537,14.51196,14.21134,0,1
1237648721223221395,162.80641659768,-0.11361985297406,19.29948,17.30773,16.17603,15.72918,15.35382,0,1
1237648721223024679,162.351209166411,-0.107553464761894,19.42686,17.64679,16.53879,16.11654,15.7635,0,1
1237648721223090412,162.586248395473,-0.148397244126739,18.57252,16.73418,15.84216,15.45032,15.13856,0,1
1237648721222959300,162.218773126171,-0.0398198676115771,20.34729,18.49498,17.33206,16.82532,16.42144,0,1
1237674649920929958,162.197361726673,-0.39026881421431,21.12535,18.78237,17.4267,16.90497,16.54805,0,1
1237648721222959267,162.190039597156,-0.00851939584446602,19.87451,17.89287,16.76277,16.30527,15.95071,0,1
1237654669203865673,161.695982959728,-0.830715989666865,19.78415,18.34306,17.33353,16.82454,16.49562,0,1
1237648721222893744,162.15154705959,-0.164335929668542,19.27491,17.32141,16.39096,16.00286,15.66227,0,1
1237648720685891767,161.83748741307,-0.501006484393226,20.61249,18.55024,17.3177,16.84634,16.47191,0,1
1237648721222762644,161.767075109069,-0.091987528550594,19.17603,17.39368,16.58047,16.21719,15.89232,0,1
1237654669740540080,161.377027669772,-0.257924030784374,17.83657,16.16479,15.42129,15.0564,14.78578,0,1
1237654669740671012,161.60663314142,-0.385545404565866,18.73214,16.8499,16.04423,15.65113,15.36625,0,1
1237654669740539977,161.235390341481,-0.347245501147722,19.31816,18.08861,17.31254,16.90077,16.75812,0,1
1237648721222566057,161.349784555299,-0.173936761073749,21.31514,18.96874,17.63388,17.14544,16.76565,0,1
1237648720148627480,160.894755880626,-0.934242138249599,16.81561,14.89694,14.02571,13.60672,13.29813,0,1
1237648720685236327,160.248668673739,-0.5799923607078,19.11372,17.15052,16.06511,15.60831,15.25173,0,1
1237654670276886908,160.129200613267,0.0580043695150335,20.82481,18.86461,17.50406,17.01882,16.66325,0,1
1237648722833047691,160.990530112297,1.10497204328504,19.3733,17.39179,16.40529,15.99619,15.63165,0,1
1237654671351021670,160.972333309133,1.00802281162735,19.23868,17.18917,16.17312,15.74946,15.38376,0,1
1237654671351021733,161.035722961686,1.01662718900041,19.20988,17.35896,16.41594,16.01535,15.65377,0,1
1237654671351021762,161.067673178794,0.858500471217474,20.27738,18.27292,17.06308,16.58483,16.21857,0,1
1237654670814281934,161.24161049028,0.481064439608138,18.80703,16.84738,15.81864,15.39729,15.05676,0,1
1237654670814281736,161.246453768052,0.577583485306447,18.93624,16.98749,16.09519,15.69708,15.38091,0,1
1237648721759240426,160.904756732646,0.268042687906588,18.2835,16.27479,15.32262,14.89359,14.55443,0,1
1237648721759437011,161.386517296325,0.291949895887928,18.77435,17.08091,16.31901,15.9655,15.69714,0,1
1237648722296307855,161.321936167204,0.647214413099235,18.54314,16.71133,15.82808,15.4138,15.09026,0,1
1237654670814347506,161.476477946064,0.602401231889411,18.41367,16.42031,15.4841,15.05054,14.70378,0,1
1237648722296569979,161.910049357133,0.742932834246179,17.94414,16.05358,15.19177,14.76841,14.44198,0,1
1237648721759568035,161.680476236843,0.375618874247459,18.31305,16.36288,15.48015,15.06992,14.71443,0,1
1237648722833506478,162.134326508055,1.1401176129462,21.32632,18.94274,17.53325,17.02732,16.70179,0,1
1237674651531542643,162.219174156739,0.853138506623893,17.40114,15.38148,14.517,14.09064,13.72525,0,1
1237654671351480441,162.04113491689,0.954698318437929,19.70425,17.81864,16.94706,16.57644,16.28261,0,1
1237648721759830130,162.306278630803,0.246619630163251,19.79823,17.80631,16.63954,16.16473,15.7873,0,1
1237648721759895794,162.35164861906,0.231993376869656,17.02404,15.35341,14.59601,14.22132,13.94671,0,1
1237674651531542726,162.308670111774,0.995909665335812,18.38785,16.62319,15.63155,15.20561,14.83518,0,1
1237648721759961394,162.546699244961,0.217212541906535,19.32363,17.31131,16.2598,15.82326,15.48023,0,1
1237674650994868409,162.729143863247,0.492509247754195,18.66606,16.94992,16.21137,15.8728,15.61063,0,1
1237648722296832101,162.589439602368,0.709420051618635,18.90546,17.1718,16.41418,16.05518,15.7746,0,1
1237648721224007833,164.68468111506,-0.0601667372918451,20.24335,18.45767,17.57884,17.19784,16.86716,0,1
1237648721223745624,163.966311815918,-0.0964159962305598,18.65103,16.76025,15.96077,15.58107,15.24234,0,1
1237648720149545106,163.062059758085,-0.955492719547843,18.17826,16.29467,15.45571,15.06184,14.75215,0,1
1237674648847450200,162.900580449309,-1.08787830975595,16.59468,14.79016,14.02412,13.67586,13.40497,0,1
1237674649921061051,162.589289392142,-0.333752555544423,20.4584,18.3677,17.40938,16.9851,16.63655,0,1
1237648720149217569,162.289475016657,-0.908548804887083,18.47842,16.689,15.85154,15.43895,15.10838,0,1
1237648720149414019,162.652056181797,-0.923054037209305,19.23398,17.29554,16.45672,16.07523,15.7471,0,1
1237674649384124427,162.338072568807,-0.668071639053065,16.11651,14.19439,13.36776,12.96113,12.69072,0,1
1237648722833637499,162.398139885382,1.06862007692951,18.52783,16.70691,15.74809,15.3584,15.05093,0,1
1237648722833637550,162.439618483568,1.12964092265572,18.43686,16.52695,15.548,15.12641,14.77092,0,1
1237648721759764592,162.033442515537,0.380535535878476,18.62409,16.61111,15.70003,15.2854,14.95194,0,1
1237654670814675063,162.181456660006,0.613620063490661,19.26487,17.22042,16.18156,15.72511,15.3053,0,1
1237674650994671729,162.229687092624,0.592902841431499,19.10574,17.27695,16.3819,15.99462,15.64257,0,1
1237648721759895673,162.421523252092,0.363098735460857,16.34797,14.43298,13.62467,13.22833,12.95374,0,1
1237674651531870420,163.041567224482,0.892614010000773,18.80776,16.71437,15.73656,15.33408,14.97914,0,1
1237674650994802809,162.492314686578,0.545129630901523,19.354,17.49336,16.58374,16.17144,15.83715,0,1
1237648721760026732,162.65338603909,0.37120209662549,20.28214,18.40871,17.33646,16.88974,16.54897,0,1
1237648721759961197,162.525717889481,0.333248799031144,18.27294,16.38794,15.55326,15.14201,14.8203,0,1
1237674650457931866,162.541382399221,0.137604954746431,18.74997,16.77542,15.93508,15.54685,15.23135,0,1
1237648721759961111,162.495232384201,0.322301335705413,16.22682,14.29456,13.44527,13.03115,12.71239,0,1
1237648721760288813,163.276665759981,0.264635056313492,19.46456,17.44629,16.40203,15.95462,15.57199,0,1
1237648722834227236,163.706571931332,1.16309170622207,20.59913,18.60415,17.54267,17.11144,16.80101,0,1
1237648721760813307,164.499831405602,0.384770121749771,19.90471,17.91514,16.6888,16.20517,15.81407,0,1
1237648722297618511,164.344628596526,0.661624716077142,18.37798,16.72539,16.03485,15.71491,15.45538,0,1
1237648721760813192,164.524938895196,0.412152275535606,17.60027,16.05465,15.41644,15.11616,14.8544,0,1
1237648721760878739,164.645629835295,0.292387597907842,18.25294,16.40923,15.57311,15.20451,14.87957,0,1
1237674649922764809,166.408223219318,-0.217414722129612,17.21396,15.35848,14.56135,14.19419,13.86769,0,1
1237648720150724924,165.709565292979,-0.995511776521537,21.44016,18.94244,17.50939,16.98655,16.64371,0,1
1237674649385828505,166.271958805085,-0.78037273612458,20.65306,18.33849,17.05869,16.57873,16.23145,0,1
1237674649385762901,166.133275116737,-0.730497261026548,17.30331,15.83824,15.09115,14.7302,14.41493,0,1
1237648720687726793,165.958709103195,-0.601674882726756,18.10037,16.18178,15.24539,14.85472,14.53114,0,1
1237674648848564366,165.341713279914,-1.14025426613465,17.82193,15.78461,14.82737,14.42465,14.10141,0,1
1237674649922371770,165.603411221466,-0.419260122898439,20.43277,18.353,17.48271,17.13375,16.78627,0,1
1237674649922437276,165.638712101922,-0.291019275045744,17.60887,16.04406,15.33257,14.98492,14.69447,0,1
1237648720687530118,165.549220507207,-0.544389852319722,20.5972,18.55569,17.38188,16.93782,16.56265,0,1
1237648721224401255,165.596666622933,-0.184014933768165,21.27211,19.23813,17.72031,17.19303,16.83696,0,1
1237674648848433392,165.164578644587,-1.08288086041015,24.80804,19.23393,17.67715,17.13498,16.78862,0,1
1237648720150462646,165.071618996112,-0.974593471349519,20.52264,18.71688,17.67069,17.21528,16.88523,0,1
1237648720150462633,165.067193333654,-0.868155341718253,19.83228,17.72552,16.60822,16.14642,15.77446,0,1
1237674649385435161,165.363394909009,-0.718315984020429,17.2485,15.29053,14.41286,13.9922,13.68698,0,1
1237648720150396962,164.870380338078,-1.02743367458304,19.57033,17.6174,16.38221,15.92685,15.5644,0,1
1237648720687333542,165.063647357444,-0.443820243668869,21.69147,19.09024,17.64812,17.09901,16.76688,0,1
1237648721223745639,163.984972203804,-0.157523109591832,19.39809,17.34027,16.28405,15.85804,15.51006,0,1
1237648722297553078,164.230768113096,0.76672275496641,18.93931,17.07546,16.19162,15.79525,15.46522,0,1
1237674650995589210,164.325744633539,0.52349089816366,21.15387,18.86176,17.67576,17.2293,16.90021,0,1
1237648722834686048,164.824374773697,1.153473536349,16.51163,14.72324,13.96918,13.61747,13.32763,0,1
1237674651533049970,165.637760257425,0.992736600901567,18.60618,17.01207,16.09234,15.65965,15.33845,0,1
1237648722834882675,165.257514402483,1.09649967854382,19.97615,17.98807,16.74356,16.27188,15.95976,0,1
1237674651532853399,165.310081277997,0.889168745516506,20.45375,18.59626,17.55195,17.14864,16.79547,0,1
1237648721761271932,165.48139749058,0.305420524905367,20.68934,18.82075,17.47248,16.96528,16.58121,0,1
1237674651533050077,165.727165921012,0.903026042968228,20.78414,18.90306,17.45924,16.90415,16.46584,0,1
1237674651533115508,165.831992272861,1.03469136083901,18.93966,17.17983,16.12445,15.67063,15.30965,0,1
1237648722835210472,166.039140634,1.23200964340782,21.23605,18.87499,17.55799,17.0714,16.78583,0,1
1237674651533312115,166.3361145412,0.888095623838901,19.49298,17.61738,16.70052,16.29298,15.99652,0,1
1237674651533377652,166.400082092361,0.87785758901729,17.47333,15.61384,14.71649,14.32181,14.00493,0,1
1237674651533377695,166.431590774862,0.843942517575334,19.2908,17.44967,16.43664,16.03761,15.66947,0,1
1237648721761796219,166.69300843528,0.256691205846062,17.99506,16.16593,15.3529,14.95243,14.64619,0,1
1237648721761730742,166.592796476344,0.377249172527717,18.05108,16.12514,15.2534,14.83516,14.5153,0,1
1237648721225646323,168.427187519771,-0.132116169791617,19.21714,17.14726,16.12659,15.68249,15.33304,0,1
1237674649923682457,168.477834777803,-0.265450176222709,19.19128,17.21346,16.14376,15.71353,15.33839,0,1
1237674649386483841,167.820414519196,-0.824189673025873,17.16802,15.10993,14.21964,13.79506,13.48255,0,1
1237674649386483781,167.739171142701,-0.825278021396476,18.89458,16.82517,15.81464,15.39236,15.02306,0,1
1237674650460422277,168.271681633528,0.00307108320580382,16.36352,14.47901,13.64145,13.2205,12.93322,0,1
1237674649386221814,167.257243741086,-0.816725127246363,18.21297,16.33737,15.52307,15.12142,14.81761,0,1
1237648720151445521,167.311732929282,-0.927930728123985,17.8436,16.01493,15.23196,14.85255,14.52628,0,1
1237648720688447635,167.628638549746,-0.479376843863649,20.8089,18.4156,16.98497,16.44915,16.12877,0,1
1237648720688382139,167.486705840159,-0.574241105227104,18.49533,16.67835,15.8446,15.46773,15.16232,0,1
1237674649386287282,167.385241463075,-0.684351546687061,18.26329,16.38349,15.49093,15.06922,14.77429,0,1
1237648720688316660,167.354872151995,-0.517145978354859,20.71688,18.70851,17.48889,17.04347,16.70685,0,1
1237674649923158181,167.310113041484,-0.240054601900944,19.43975,17.49617,16.49396,16.0964,15.74441,0,1
1237674649923027076,167.066780712341,-0.265880325591645,19.53707,17.60983,16.73635,16.33329,16.00186,0,1
1237648721225056484,167.045195278363,-0.0831906121388126,18.65501,16.71094,15.83002,15.41555,15.06409,0,1
1237648721225122013,167.251436112646,-0.115695132706552,19.40313,17.35393,16.46829,16.05255,15.71532,0,1
1237648720151183582,166.713091929278,-0.998871966703799,18.59623,16.66035,15.69253,15.23698,14.89233,0,1
1237648720151183470,166.697789875347,-0.924148490427942,17.40202,15.61528,14.85862,14.48245,14.19179,0,1
1237648721224990826,166.905730619348,-0.0272432002562754,17.70298,15.66011,14.78568,14.38673,14.0823,0,1
1237648720688120088,166.875472534794,-0.462887676159444,20.52092,18.71104,17.15933,16.61009,16.25627,0,1
1237674651533377684,166.412818769401,0.966360208746321,19.46022,17.56966,16.45612,15.96748,15.56486,0,1
1237648722298601625,166.527337016019,0.83434254922369,20.14461,18.11387,17.13124,16.7077,16.36026,0,1
1237648722835406994,166.432652116354,1.22410367511688,19.73683,17.72016,16.70725,16.29685,15.98385,0,1
1237674651533443189,166.612847827781,0.977487184896682,19.41933,17.34479,16.25192,15.79067,15.41038,0,1
1237674651533508793,166.727037234991,0.994746532909823,21.17125,19.30855,17.89508,17.36173,16.99948,0,1
1237648722298798367,167.090436437893,0.822695915770057,18.3757,16.42698,15.44051,15.00039,14.61607,0,1
1237648722298798320,167.047963454647,0.822999709141268,19.97194,17.97751,16.66361,16.20262,15.84382,0,1
1237648722298798203,167.066695855154,0.802416963728975,21.88765,19.59045,18.29538,17.82408,17.50693,0,1
1237648721761927360,167.025470341546,0.281541634298784,20.11523,17.91701,16.58819,16.09598,15.77224,0,1
1237674650459898060,167.057961158751,0.0639824513299986,20.34613,18.5149,17.64307,17.27038,16.9411,0,1
1237648721761927326,167.006964912753,0.222011485078034,21.25781,19.09887,17.66277,17.11669,16.73382,0,1
1237648722835800190,167.341830835057,1.11718335087797,20.40808,18.36155,17.20241,16.75326,16.42242,0,1
1237648722298994914,167.500784880209,0.834109109437504,21.04548,19.07057,17.80223,17.32146,16.97757,0,1
1237648722298929292,167.266761929081,0.715441658183492,20.87634,18.89575,17.58419,17.13253,16.81852,0,1
1237648721762189458,167.58587765003,0.285728524911592,19.76202,17.7495,16.77146,16.3493,15.98798,0,1
1237674650460094629,167.554323325695,0.210104380884684,20.06891,18.26369,16.96458,16.46427,16.06911,0,1
1237648721762058443,167.367031703212,0.366576594088045,19.95976,18.08629,17.09264,16.68688,16.32515,0,1
1237648722299125987,167.79672447098,0.752171889244914,20.10662,17.67246,16.39071,15.89789,15.57524,0,1
1237648722299191484,167.867542827604,0.794017366905491,20.52393,18.65769,17.44967,16.95767,16.60186,0,1
1237648722299125831,167.819093657118,0.834853233796321,18.96844,17.02668,16.09605,15.67367,15.34831,0,1
1237674651533967579,167.834177223914,0.848422855842777,20.42862,18.4975,17.2568,16.73503,16.3465,0,1
1237648722299126019,167.832169975368,0.805583872651196,20.68991,18.61982,17.43211,16.94458,16.61163,0,1
1237648722835996910,167.79573772973,1.10478740526781,18.99396,17.09031,16.16029,15.76032,15.4339,0,1
1237648722835996853,167.750172318581,1.12689943662257,19.1992,17.32084,16.35354,15.96066,15.63185,0,1
1237674651533967375,167.74088770848,0.872713682662464,23.03502,19.04269,17.76525,17.28327,17.02726,0,1
1237648722299257042,168.124937593629,0.641269278826765,20.3985,18.33801,17.04161,16.55429,16.25191,0,1
1237648721762386140,168.141504509263,0.27384972184006,18.22182,16.31351,15.39723,14.99646,14.68447,0,1
1237674651534164102,168.23236156493,0.873458264385718,19.13747,17.20162,16.25721,15.85983,15.5199,0,1
1237674651534032991,167.881769302998,0.891494080551711,19.85867,18.01173,16.7751,16.31117,15.99137,0,1
1237648721762517126,168.39131781475,0.337472429492261,18.44112,16.58676,15.64903,15.24375,14.90162,0,1
1237674649387335811,169.716849169696,-0.721390633786651,21.06289,18.7968,17.39905,16.89649,16.57611,0,1
1237648720152559636,169.840917406198,-0.95005928264235,18.21626,16.40025,15.55792,15.14441,14.84802,0,1
1237674649387466948,170.09848543663,-0.799953576812324,17.41088,15.46741,14.59481,14.16876,13.85705,0,1
1237648721226432679,170.209222188058,-0.168807159860724,19.44704,17.64791,16.76686,16.39772,16.08143,0,1
1237674649924468900,170.298123532889,-0.293884410415165,18.17358,16.37463,15.52706,15.12593,14.81245,0,1
1237674649387401377,169.891394615566,-0.637725881146794,19.86962,17.94768,17.06985,16.67126,16.34197,0,1
1237648720152232183,169.123435567172,-0.911137120043987,18.4676,16.47238,15.60271,15.21561,14.91209,0,1
1237648720152231990,169.141792698351,-1.02802909064912,18.09043,16.12785,15.2156,14.78583,14.44902,0,1
1237674648850137233,168.948657513492,-1.10953654424748,20.31697,18.02809,16.95477,16.52308,16.14044,0,1
1237674649924010247,169.266330722857,-0.383715301005843,21.76781,18.86005,17.44971,16.89316,16.49622,0,1
1237648720688971983,168.868797245219,-0.463312440218098,18.647,16.76558,15.77012,15.35835,15.00034,0,1
1237648720152101088,168.793173663335,-1.03384592581326,19.54073,17.66228,16.68259,16.25681,15.919,0,1
1237648720151969964,168.476991504563,-0.955143653865762,20.71539,18.42469,17.22668,16.73846,16.37955,0,1
1237674649386418291,167.62212795475,-0.716842883323974,18.09514,16.15479,15.2803,14.86066,14.53818,0,1
1237648721225515275,168.067293490115,-0.0769140578776647,21.01539,19.06694,17.50493,16.94455,16.56832,0,1
1237648722836127783,168.072309402589,1.08332689943375,18.25562,16.3574,15.44929,15.04017,14.71322,0,1
1237674650460422478,168.268362914119,0.123460194559778,18.58947,16.64271,15.68385,15.25177,14.89381,0,1
1237648722836259003,168.376372672615,1.14684041818463,20.44565,18.84166,17.38655,16.84087,16.44321,0,1
1237674651534426266,168.885107600215,0.884816919118243,18.14095,16.20155,15.32482,14.92553,14.59634,0,1
1237648721762648208,168.692125181854,0.28926054440186,19.58102,17.79161,16.779,16.35755,16.06107,0,1
1237648721762648221,168.7012077332,0.394290346765727,20.86823,18.83803,17.73215,17.25564,16.94655,0,1
1237648721762713833,168.795282636037,0.394332488196002,21.72342,19.11351,17.54868,16.97425,16.60275,0,1
1237648721762713754,168.829766098553,0.385537864849445,19.31455,17.35213,16.23224,15.78147,15.43701,0,1
1237674650997555301,168.890096688065,0.545799669989522,20.55364,18.28774,17.08932,16.62963,16.32682,0,1
1237674650460750001,169.0009603298,0.15020602425552,17.99864,15.94843,15.03306,14.62688,14.30746,0,1
1237648721762910385,169.327534591133,0.328373143096675,19.13102,17.12909,16.01298,15.55843,15.18447,0,1
1237648721226039549,169.204054452174,-0.0326926443469069,20.27115,18.39708,17.16076,16.70107,16.29716,0,1
1237674650461012022,169.518863966353,0.0160473935256436,20.92382,18.90622,17.75092,17.27333,16.89899,0,1
1237674650997883086,169.531180217296,0.459720730238054,19.61287,17.82199,16.72403,16.23171,15.9331,0,1
1237648722836783266,169.623404764829,1.09864136441501,18.69862,16.94093,16.04776,15.65546,15.33708,0,1
1237674651534753961,169.65005606395,1.03099110318863,17.63192,15.74776,14.89619,14.5002,14.20396,0,1
1237674651534819463,169.781882806719,0.91313450088896,19.37096,17.96351,17.2764,16.95271,16.6797,0,1
1237674651534884948,169.861695482588,0.968089135599248,17.7359,15.85419,14.99803,14.59003,14.27427,0,1
1237648721763303647,170.205412930992,0.39017172685771,17.36038,15.6111,14.91372,14.57452,14.33267,0,1
1237674650998145070,170.204153256636,0.45924958968882,17.38746,15.8655,15.42258,15.19659,15.04748,0,1
1237674649388056620,171.396154704939,-0.768241641261509,15.61953,13.73819,12.92334,12.54168,12.27732,0,1
1237648720153149538,171.154415403922,-0.991867306092067,16.60532,14.80929,14.0433,13.64818,13.3774,0,1
1237674649388056825,171.427767390783,-0.675618184244677,18.7564,17.05142,16.1505,15.74408,15.40971,0,1
1237674650461995124,171.776484900763,0.12414372662443,19.00868,17.13263,16.11521,15.68086,15.315,0,1
1237674650461995043,171.847785357439,0.14345691046933,19.21073,17.80756,17.06078,16.62008,16.40283,0,1
1237674649387794517,170.862424121593,-0.713569305252206,16.98779,15.86761,15.34783,15.04747,14.8485,0,1
1237674650461733016,171.229981531961,0.083571525313682,20.78633,18.69142,17.5042,17.01604,16.63026,0,1
1237674650461733072,171.298419560651,0.170765142485704,20.31091,18.33565,17.12574,16.64254,16.3052,0,1
1237648720689692889,170.441639355126,-0.422159278915183,18.9627,17.4174,16.56569,16.17435,15.85307,0,1
1237674649924796503,171.027799748083,-0.264298609952041,21.00582,18.77914,17.38503,16.87542,16.53106,0,1
1237674649924665441,170.760156020976,-0.228786660591502,19.95791,17.82772,16.78964,16.37857,16.01179,0,1
1237674650461602024,170.98311884985,0.00509506975536702,19.58793,17.6228,16.58028,16.13225,15.77174,0,1
1237674649924599919,170.597399795702,-0.361863759481853,20.20813,18.42652,17.43103,17.01879,16.71313,0,1
1237648704571506871,170.716667639823,0.0333982863558649,20.63944,18.35893,16.99218,16.4997,16.12548,0,1
1237648721226498210,170.331386025294,-0.00124323997063866,19.62659,17.70018,16.70163,16.28734,15.90124,0,1
1237674649924468767,170.331570815606,-0.231053417000961,20.18586,18.19887,17.22731,16.82934,16.46513,0,1
1237674649387466919,170.074047733289,-0.711186066262703,19.20319,17.79454,16.87008,16.4105,16.12269,0,1
1237674650461077838,169.759249581631,0.0862423789773857,20.42294,18.22097,17.10019,16.64667,16.28512,0,1
1237674650460815476,169.119395507041,0.0588943079159273,18.89811,17.0044,16.0463,15.63444,15.30079,0,1
1237648722836783169,169.649006939918,1.0613997855408,18.93146,17.01079,16.12675,15.73545,15.41657,0,1
1237648721763041373,169.649253730233,0.419761410220545,16.42112,15.6097,15.13324,14.93026,14.72378,0,1
1237674651535081591,170.310797909917,0.971637597617166,20.17982,18.48335,17.40034,16.96152,16.5977,0,1
1237648722837045316,170.105195812788,1.18349682574255,18.61666,16.7597,15.88582,15.5376,15.23014,0,1
1237674651535147073,170.419957547447,0.954945601268956,19.97763,18.10092,17.13916,16.73095,16.39118,0,1
1237648722300240056,170.302873052292,0.78776465572899,20.35741,18.15589,17.06963,16.6007,16.24931,0,1
1237648721763238113,170.022626025445,0.276113645922075,18.0867,16.13599,15.22252,14.81355,14.45011,0,1
1237648722300174459,170.134091495208,0.830603334901201,19.03726,17.1906,16.22794,15.79612,15.46345,0,1
1237648722837242009,170.627754335538,1.12207652649536,19.17929,17.37221,16.50462,16.13392,15.83292,0,1
1237674651535147164,170.515927766176,0.948074891964018,17.89321,16.12189,15.28827,14.90712,14.5947,0,1
1237648722300305501,170.522603448624,0.784284887532794,18.61731,16.58349,15.59614,15.19293,14.86564,0,1
1237674651535212695,170.684071938319,0.884418361291542,18.10531,16.44936,15.65056,15.27047,14.9525,0,1
1237648722300371192,170.672676964915,0.651772288428609,18.37848,16.41129,15.48364,15.05884,14.74157,0,1
1237674650998407217,170.776816499453,0.61282846232934,17.53621,15.76195,14.95491,14.59344,14.31187,0,1
1237648722837307633,170.798233389466,1.12010799049952,18.36033,16.48366,15.53006,15.05336,14.68717,0,1
1237674651535343743,170.966702080578,0.849826171174672,19.80168,17.87246,16.5484,16.05956,15.68765,0,1
1237648721763696835,171.001850982756,0.411712942987373,20.851,18.7464,17.51242,17.02402,16.68774,0,1
1237674651535409390,171.12946346383,0.946701526422902,20.12335,18.5206,17.57743,17.16587,16.84658,0,1
1237674651535671539,171.71181861695,0.86911005876628,19.15544,17.04708,15.96807,15.51058,15.1573,0,1
1237648721764024515,171.889838355995,0.278028673161473,19.38054,17.42279,16.41706,15.99653,15.66431,0,1
1237648720690872460,173.111354855013,-0.471983356843654,19.90176,17.91832,16.84187,16.40302,16.04199,0,1
1237648721764679850,173.269880112478,0.2163693664811,20.71203,18.7133,17.42791,16.89577,16.60616,0,1
1237674650462453933,172.889280755301,0.0735347158279288,20.40515,18.57002,17.24072,16.75196,16.4185,0,1
1237674650462191936,172.250949041242,0.0274991795401472,21.20166,18.90979,17.49664,16.99939,16.66124,0,1
1237648720153477433,172.045360116439,-1.00566492333374,19.89737,17.81072,16.6926,16.24168,15.90052,0,1
1237648721227022370,171.487427584485,-0.0840739165517377,19.06377,17.04081,16.0188,15.61164,15.24286,0,1
1237648721226891421,171.220626481942,-0.203522436938808,19.81411,17.88491,16.77306,16.32533,15.95644,0,1
1237648720153280843,171.553381635155,-0.858549126129249,21.1571,18.87641,17.43532,16.85616,16.48831,0,1
1237648720153280822,171.591166971443,-0.942335265016668,19.28177,17.45364,16.36729,15.92213,15.58738,0,1
1237674649924796558,171.072147535262,-0.307064023100449,19.46199,17.65277,16.54828,16.11772,15.77561,0,1
1237674650461602035,170.996306214269,0.0926245685469488,21.13138,18.61073,17.26962,16.75941,16.43472,0,1
1237674650461601990,170.959323601843,0.0786378182593639,18.00761,16.15402,15.29803,14.91081,14.61049,0,1
1237648721226694756,170.728651599043,-0.202200142752428,18.15092,16.58406,15.82516,15.4663,15.19779,0,1
1237654670281539736,170.763509538314,0.0574588118665976,17.76771,15.66204,14.73047,14.28662,13.9706,0,1
1237674651535343680,170.879045632674,0.98466553246267,20.33963,18.33494,17.30878,16.82234,16.41125,0,1
1237674650998341794,170.653207919937,0.460568717724875,19.44828,17.62116,16.63703,16.21565,15.84286,0,1
1237648721763631266,170.892186025234,0.326877592674602,19.57038,17.5611,16.45746,16.01929,15.65333,0,1
